date,code,open,high,low,close,preclose,volume,amount,pctChg
2015-11-06,sh.000300,3698.3420,3801.7050,3694.6570,3793.3740,3705.9700,29875307600,389779446699.0000,2.358500
2015-11-09,sh.000300,3796.3790,3891.7730,3796.3790,3840.3550,3793.3740,35680482300,463161707601.0000,1.238500
2015-11-10,sh.000300,3806.6680,3876.4900,3798.8210,3833.2380,3840.3550,28651960300,380910629424.0000,-0.185300
2015-11-11,sh.000300,3828.4480,3843.1120,3781.4100,3833.6460,3833.2380,23223429600,307008336072.0000,0.010600
2015-11-12,sh.000300,3841.7380,3843.9000,3771.2740,3795.3240,3833.6460,21753764700,302446791881.0000,-0.999600
2015-11-13,sh.000300,3756.2040,3793.7130,3727.5850,3746.2420,3795.3240,20348989100,281961129453.0000,-1.293200
2015-11-16,sh.000300,3682.7350,3764.4090,3680.0730,3764.1260,3746.2420,16169090100,227483711616.0000,0.477400
2015-11-17,sh.000300,3790.4260,3852.7740,3750.1560,3758.3870,3764.1260,24853307100,365138598381.0000,-0.152500
2015-11-18,sh.000300,3760.4560,3771.8470,3706.3100,3715.5800,3758.3870,18568949500,254137953313.0000,-1.139000
2015-11-19,sh.000300,3725.6220,3775.2320,3714.6750,3774.9690,3715.5800,15463198900,204557606993.0000,1.598400
2015-11-20,sh.000300,3778.8840,3793.5450,3757.0260,3774.3830,3774.9690,18695168900,242295089781.0000,-0.015500
2015-11-23,sh.000300,3774.4360,3802.8510,3743.4050,3753.3350,3774.3830,17562681200,234640979610.0000,-0.557700
2015-11-24,sh.000300,3745.7610,3754.1690,3702.7370,3753.8890,3753.3350,14338328300,192495095083.0000,0.014800
2015-11-25,sh.000300,3747.7600,3781.8570,3735.7160,3781.6070,3753.8890,15194494100,215125047954.0000,0.738400
2015-11-26,sh.000300,3795.2450,3805.8440,3756.8230,3759.4290,3781.6070,17352546800,239797205559.0000,-0.586500
2015-11-27,sh.000300,3739.0960,3742.7420,3534.3900,3556.9920,3759.4290,20893935800,269758168475.0000,-5.384800
2015-11-30,sh.000300,3554.8900,3587.9700,3455.0680,3566.4120,3556.9920,17320116300,220098287801.0000,0.264800
2015-12-01,sh.000300,3562.3190,3617.3050,3536.1150,3591.6960,3566.4120,13653655400,176598805608.0000,0.708900
2015-12-02,sh.000300,3587.7580,3725.8540,3573.4030,3721.9550,3591.6960,21353886500,260938692616.0000,3.626700
2015-12-03,sh.000300,3709.5470,3758.4460,3693.1370,3749.2990,3721.9550,19776212600,236698987440.0000,0.734700
2015-12-04,sh.000300,3719.7340,3726.1240,3667.2910,3677.5920,3749.2990,15119952200,196455597757.0000,-1.912500
2015-12-07,sh.000300,3681.5820,3699.3370,3658.5780,3687.6070,3677.5920,11388315000,161220059836.0000,0.272300
2015-12-08,sh.000300,3668.8380,3668.8380,3619.4450,3623.0200,3687.6070,12578108300,163317229186.0000,-1.751500
2015-12-09,sh.000300,3613.4200,3655.1580,3611.4900,3635.9380,3623.0200,11332542200,154319992100.0000,0.356600
2015-12-10,sh.000300,3634.3660,3678.3180,3615.9910,3623.0840,3635.9380,12021562500,168622188283.0000,-0.353500
2015-12-11,sh.000300,3605.3720,3630.7430,3578.1460,3608.0590,3623.0840,11032248100,145248640244.0000,-0.414700
2015-12-14,sh.000300,3573.8840,3712.5030,3570.9980,3711.3220,3608.0590,15176911900,203291513291.0000,2.862000
2015-12-15,sh.000300,3707.7300,3717.3570,3679.2300,3694.3880,3711.3220,12648171000,186795461663.0000,-0.456300
2015-12-16,sh.000300,3703.9500,3713.0900,3677.4490,3685.4400,3694.3890,11134272300,160118243242.0000,-0.242200
2015-12-17,sh.000300,3712.7830,3768.8440,3709.8510,3755.8880,3685.4400,17792407500,242543823434.0000,1.911500
2015-12-18,sh.000300,3754.9600,3810.2180,3750.9250,3767.9130,3755.8880,17346598000,232281458171.0000,0.320200
2015-12-21,sh.000300,3762.0960,3877.8200,3759.9890,3865.9650,3767.9130,21743527500,289905289214.0000,2.602300
2015-12-22,sh.000300,3872.0970,3880.4680,3841.5930,3876.7320,3865.9650,18030366100,243797366698.0000,0.278500
2015-12-23,sh.000300,3877.8720,3926.6860,3862.9650,3866.3810,3876.7330,20701714700,294710770246.0000,-0.267000
2015-12-24,sh.000300,3858.1350,3867.6790,3787.0830,3829.4020,3866.3810,14718139700,203683543579.0000,-0.956400
2015-12-25,sh.000300,3832.0850,3848.0250,3813.2040,3838.2010,3829.4020,11962401300,163314511431.0000,0.229800
2015-12-28,sh.000300,3847.5320,3853.3890,3727.6320,3727.6320,3838.2010,15398844000,210026020459.0000,-2.880700
2015-12-29,sh.000300,3723.0500,3762.0520,3710.4800,3761.8750,3727.6320,10188555500,140405054699.0000,0.918600
2015-12-30,sh.000300,3762.9140,3765.6570,3726.2780,3765.1750,3761.8750,10562995500,155744099319.0000,0.087700
2015-12-31,sh.000300,3760.9040,3772.6170,3727.3250,3731.0050,3765.1750,10187355600,145043696235.0000,-0.907500
2016-01-04,sh.000300,3725.8560,3726.2450,3468.9480,3469.0660,3731.0050,11537067400,145968206095.0000,-7.020600
2016-01-05,sh.000300,3382.1770,3518.2170,3377.2800,3478.7800,3469.0660,16211698400,196017085879.0000,0.280000
2016-01-06,sh.000300,3482.4060,3543.7400,3468.4670,3539.8080,3478.7800,14596614400,160947198402.0000,1.754300
2016-01-07,sh.000300,3481.1500,3481.1500,3284.7370,3294.3840,3539.8080,4410264100,47130795628.0000,-6.933300
2016-01-08,sh.000300,3371.8710,3418.8510,3237.9310,3361.5630,3294.3840,18595945100,203498868289.0000,2.039200
2016-01-11,sh.000300,3303.1250,3342.4810,3192.4500,3192.4500,3361.5630,17463838700,184464050180.0000,-5.030800
2016-01-12,sh.000300,3214.8230,3242.2530,3174.5500,3215.7100,3192.4500,12822579600,142048909710.0000,0.728600
2016-01-13,sh.000300,3240.4840,3257.2950,3155.8790,3155.8790,3215.7100,12066649400,130886082444.0000,-1.860600
2016-01-14,sh.000300,3076.6450,3226.6580,3072.0390,3221.5710,3155.8790,13453767100,144771580596.0000,2.081600
2016-01-15,sh.000300,3200.8880,3216.7980,3101.0520,3118.7300,3221.5710,12460177900,131882737252.0000,-3.192300
2016-01-18,sh.000300,3068.2350,3165.6160,3066.7270,3130.7290,3118.7300,10112838600,109458287764.0000,0.384700
2016-01-19,sh.000300,3132.7050,3227.9080,3119.2160,3223.1250,3130.7290,12765389300,142907686296.0000,2.951300
2016-01-20,sh.000300,3204.2180,3225.9500,3154.4260,3174.3780,3223.1250,13065050400,143313337192.0000,-1.512400
2016-01-21,sh.000300,3136.3840,3202.5380,3081.3450,3081.3450,3174.3780,11118973300,121856195433.0000,-2.930700
2016-01-22,sh.000300,3114.8950,3132.1710,3053.9580,3113.4630,3081.3450,8995108700,96885673842.0000,1.042300
2016-01-25,sh.000300,3129.0280,3149.3320,3105.1000,3128.8860,3113.4630,8154006100,85777891364.0000,0.495400
2016-01-26,sh.000300,3099.5960,3106.5300,2934.6470,2940.5090,3128.8860,12693392100,127250652518.0000,-6.020600
2016-01-27,sh.000300,2953.1830,2963.5440,2839.2900,2930.3520,2940.5090,13222936600,126997670778.0000,-0.345400
2016-01-28,sh.000300,2909.3340,2941.8870,2841.8440,2853.7560,2930.3520,9922275600,95663874927.0000,-2.613900
2016-01-29,sh.000300,2855.5980,2965.3090,2854.3710,2946.0900,2853.7560,11330425900,109462356680.0000,3.235500
2016-02-01,sh.000300,2939.0400,2944.5170,2869.5610,2901.0480,2946.0900,8679534200,82931453498.0000,-1.528900
2016-02-02,sh.000300,2901.5280,2972.4260,2901.5120,2961.3340,2901.0480,8860196300,88740230428.0000,2.078100
2016-02-03,sh.000300,2931.2880,2954.7100,2909.8980,2948.6390,2961.3340,7738900000,74817092259.0000,-0.428700
2016-02-04,sh.000300,2960.3330,2999.2060,2960.2070,2984.7600,2948.6390,9177972400,91550346872.0000,1.225000
2016-02-05,sh.000300,2982.0560,2988.3600,2962.8470,2963.7890,2984.7600,7685080800,77443222334.0000,-0.702600
2016-02-15,sh.000300,2888.4280,2961.4930,2886.0180,2946.7070,2963.7890,7291943400,71285049141.0000,-0.576400
2016-02-16,sh.000300,2962.1870,3042.0890,2962.1870,3037.0350,2946.7070,11257964300,112300492317.0000,3.065400
2016-02-17,sh.000300,3034.0900,3065.7840,3027.0460,3063.3200,3037.0350,12829160700,122279340234.0000,0.865500
2016-02-18,sh.000300,3079.5270,3093.5130,3049.8410,3053.6980,3063.3200,12440146400,122618612161.0000,-0.314100
2016-02-19,sh.000300,3047.9420,3065.9680,3032.6340,3051.5850,3053.6990,8733801200,90849341804.0000,-0.069200
2016-02-22,sh.000300,3083.9330,3128.2070,3071.3290,3118.8670,3051.5850,14094696800,141684080627.0000,2.204900
2016-02-23,sh.000300,3117.2030,3119.2210,3061.4290,3089.3630,3118.8680,11256739100,117476469063.0000,-0.946000
2016-02-24,sh.000300,3077.6060,3109.5450,3055.2510,3109.5450,3089.3630,11178265000,112918607549.0000,0.653300
2016-02-25,sh.000300,3104.4100,3104.4360,2905.4570,2918.7500,3109.5450,15782975200,153493008194.0000,-6.135800
2016-02-26,sh.000300,2942.0950,2964.3850,2902.9480,2948.0310,2918.7500,10694972900,102531571946.0000,1.003200
2016-02-29,sh.000300,2939.5800,2939.8750,2821.2150,2877.4670,2948.0310,12934102000,118440829598.0000,-2.393600
2016-03-01,sh.000300,2881.3350,2950.4360,2863.3230,2930.6940,2877.4670,11604591800,110491037808.0000,1.849800
2016-03-02,sh.000300,2933.9210,3054.7240,2933.1160,3051.3330,2930.6940,17597234700,164025161471.0000,4.116400
2016-03-03,sh.000300,3050.3890,3078.4440,3040.2460,3058.4220,3051.3330,17310574400,165509087742.0000,0.232300
2016-03-04,sh.000300,3047.5370,3101.6560,3032.4240,3093.8890,3058.4220,21917253400,205520475543.0000,1.159700
2016-03-07,sh.000300,3109.0000,3130.9030,3083.5840,3104.8400,3093.8900,13246203700,127790344488.0000,0.353900
2016-03-08,sh.000300,3100.1490,3109.2500,3001.8290,3107.6730,3104.8400,13623574200,128758488144.0000,0.091200
2016-03-09,sh.000300,3045.9240,3072.9160,3020.1340,3071.9070,3107.6730,11146624500,106298652785.0000,-1.150900
2016-03-10,sh.000300,3056.2100,3074.1600,3012.6910,3013.1460,3071.9070,7607219700,78180468559.0000,-1.912900
2016-03-11,sh.000300,2990.2130,3026.4370,2982.1720,3018.2840,3013.1460,7333356400,74367296548.0000,0.170500
2016-03-14,sh.000300,3039.5690,3106.8000,3034.0000,3065.6900,3018.2840,11710865500,123539094703.0000,1.570600
2016-03-15,sh.000300,3061.3430,3077.0850,3028.5780,3074.7800,3065.6900,9831194100,101302845698.0000,0.296500
2016-03-16,sh.000300,3068.8660,3100.3520,3064.5210,3090.0330,3074.7800,12473644800,126128854001.0000,0.496100
2016-03-17,sh.000300,3096.8080,3147.8410,3077.5720,3124.2040,3090.0330,12166177700,136603715775.0000,1.105900
2016-03-18,sh.000300,3136.2230,3197.6680,3130.1020,3171.9630,3124.2040,19730256400,210017810346.0000,1.528700
2016-03-21,sh.000300,3203.2930,3267.7750,3198.3610,3249.4370,3171.9630,23326946400,256836636273.0000,2.442500
2016-03-22,sh.000300,3231.6150,3249.6770,3218.7280,3225.7900,3249.4370,16102089700,194211982989.0000,-0.727700
2016-03-23,sh.000300,3217.7290,3242.2470,3202.9760,3236.0920,3225.7900,12567928600,155567074583.0000,0.319400
2016-03-24,sh.000300,3211.4960,3221.9060,3181.8130,3181.8510,3236.0920,13313112200,162436036415.0000,-1.676100
2016-03-25,sh.000300,3176.8100,3204.4420,3174.3180,3197.8170,3181.8510,9739533000,115195604431.0000,0.501800
2016-03-28,sh.000300,3206.9530,3229.6240,3161.8780,3169.7280,3197.8170,10344193300,123844044128.0000,-0.878400
2016-03-29,sh.000300,3171.3140,3178.0750,3122.7600,3135.4100,3169.7280,9729474700,113844280553.0000,-1.082700
2016-03-30,sh.000300,3161.2890,3216.6760,3161.2890,3216.2750,3135.4100,11780251200,140721774451.0000,2.579100
2016-03-31,sh.000300,3229.1990,3241.9270,3208.6650,3218.0880,3216.2750,12155207400,147267617416.0000,0.056400
2016-04-01,sh.000300,3213.6740,3222.6120,3165.8550,3221.8950,3218.0880,11812213900,127050098456.0000,0.118300
2016-04-05,sh.000300,3211.3050,3271.9300,3205.2070,3264.4860,3221.8950,14604777200,159296543667.0000,1.321900
2016-04-06,sh.000300,3250.5210,3267.6400,3236.1960,3257.5280,3264.4860,12019630500,137206268587.0000,-0.213100
2016-04-07,sh.000300,3266.2880,3270.8200,3208.6440,3209.2900,3257.5280,11240946700,128273067720.0000,-1.480800
2016-04-08,sh.000300,3189.8460,3197.7740,3163.3050,3185.7260,3209.2900,10100562500,113920716519.0000,-0.734200
2016-04-11,sh.000300,3213.5070,3251.5720,3213.5070,3230.0960,3185.7260,12521270900,142759491340.0000,1.392800
2016-04-12,sh.000300,3227.3670,3232.2640,3198.9030,3218.4500,3230.0960,9286943700,99086557951.0000,-0.360500
2016-04-13,sh.000300,3237.8570,3296.5230,3237.8570,3261.3830,3218.4500,19561386600,200159601290.0000,1.334000
2016-04-14,sh.000300,3277.0980,3286.0720,3252.0500,3275.8320,3261.3830,11315732700,117989443450.0000,0.443000
2016-04-15,sh.000300,3279.8570,3282.9850,3261.7300,3272.2050,3275.8320,9980752900,107963982334.0000,-0.110700
2016-04-18,sh.000300,3252.6710,3252.6710,3221.6620,3228.4530,3272.2050,9709006900,103956150095.0000,-1.337100
2016-04-19,sh.000300,3243.9710,3250.7250,3221.5770,3238.3030,3228.4530,8087144000,90976236261.0000,0.305100
2016-04-20,sh.000300,3244.1420,3248.4220,3107.3690,3181.0260,3238.3030,16220785800,172324694469.0000,-1.768700
2016-04-21,sh.000300,3160.7960,3198.5570,3150.9390,3160.6030,3181.0260,10475265100,110324379038.0000,-0.642000
2016-04-22,sh.000300,3142.5610,3175.3800,3137.9930,3174.9010,3160.6030,7707849200,82442921903.0000,0.452400
2016-04-25,sh.000300,3164.7380,3172.2690,3137.1130,3162.0330,3174.9010,6751935100,74734848036.0000,-0.405300
2016-04-26,sh.000300,3159.7710,3181.0950,3150.4040,3179.1600,3162.0330,5902073400,68871554173.0000,0.541700
2016-04-27,sh.000300,3181.9300,3188.8260,3162.6910,3165.9160,3179.1610,6000414700,70620405995.0000,-0.416600
2016-04-28,sh.000300,3169.3330,3174.7660,3135.6430,3160.5810,3165.9160,6987066000,78876767222.0000,-0.168500
2016-04-29,sh.000300,3153.5370,3171.2890,3149.3960,3156.7450,3160.5810,5802977600,70807704222.0000,-0.121400
2016-05-03,sh.000300,3159.8230,3218.4850,3151.4050,3213.5400,3156.7450,9816483500,115733867591.0000,1.799200
2016-05-04,sh.000300,3203.4650,3222.8820,3198.2920,3209.4610,3213.5400,9086240800,97797134813.0000,-0.126900
2016-05-05,sh.000300,3204.1690,3217.2820,3196.5660,3213.9200,3209.4610,7473368100,83946496908.0000,0.138900
2016-05-06,sh.000300,3213.1360,3216.8930,3130.1470,3130.3540,3213.9200,10868024000,119265216104.0000,-2.600100
2016-05-09,sh.000300,3115.4300,3115.4300,3055.0060,3065.6150,3130.3540,9923047700,100409213488.0000,-2.068100
2016-05-10,sh.000300,3055.2120,3084.7250,3055.1830,3069.1120,3065.6150,6884993500,70650764147.0000,0.114100
2016-05-11,sh.000300,3080.6360,3102.8770,3063.0880,3082.8090,3069.1120,8179425800,87323408342.0000,0.446300
2016-05-12,sh.000300,3059.3830,3095.3490,3035.0230,3090.1370,3082.8090,7876572600,81418792606.0000,0.237700
2016-05-13,sh.000300,3081.6800,3103.0950,3064.6910,3074.9350,3090.1370,6262975500,65850995649.0000,-0.491900
2016-05-16,sh.000300,3064.5260,3095.5550,3053.6620,3095.3090,3074.9350,5946185600,64405200020.0000,0.662600
2016-05-17,sh.000300,3095.5230,3105.2010,3073.4590,3086.0250,3095.3090,6527812500,75389385458.0000,-0.299900
2016-05-18,sh.000300,3071.5290,3072.6120,3039.4620,3068.0360,3086.0250,8271536900,88458847115.0000,-0.582900
2016-05-19,sh.000300,3060.3430,3086.9770,3058.1450,3062.5000,3068.0360,6044416600,68679060392.0000,-0.180400
2016-05-20,sh.000300,3047.7780,3078.5310,3041.5170,3078.2180,3062.5000,5608084200,65124251092.0000,0.513200
2016-05-23,sh.000300,3078.5150,3098.4780,3076.5040,3087.2220,3078.2180,5969721600,70337514484.0000,0.292500
2016-05-24,sh.000300,3083.2440,3083.2570,3052.5910,3063.5560,3087.2230,5873438500,61106015446.0000,-0.766600
2016-05-25,sh.000300,3079.7490,3089.1020,3054.8700,3059.2260,3063.5560,5665280300,63316562530.0000,-0.141300
2016-05-26,sh.000300,3056.6000,3072.5240,3027.4440,3064.2110,3059.2260,6039298100,65985183919.0000,0.162900
2016-05-27,sh.000300,3059.7320,3073.7560,3052.1790,3062.4990,3064.2110,6046875000,59371777079.0000,-0.055900
2016-05-30,sh.000300,3056.3140,3075.2610,3037.6650,3066.7090,3062.4990,6309857900,63496565009.0000,0.137500
2016-05-31,sh.000300,3068.5960,3170.9260,3068.5960,3169.5600,3066.7100,13886311100,151398175957.0000,3.353800
2016-06-01,sh.000300,3172.9620,3181.7920,3159.8170,3160.5470,3169.5600,11314848200,131700821152.0000,-0.284400
2016-06-02,sh.000300,3158.0260,3168.8240,3151.0650,3167.1000,3160.5470,8600342700,97093625345.0000,0.207300
2016-06-03,sh.000300,3172.9460,3201.7490,3162.0880,3189.3250,3167.1000,10149178300,136332027087.0000,0.701800
2016-06-06,sh.000300,3192.7790,3197.2200,3168.5540,3178.7880,3189.3260,7669375100,101176231366.0000,-0.330400
2016-06-07,sh.000300,3182.4380,3186.6170,3168.1790,3177.0540,3178.7880,6892831400,88711618425.0000,-0.054600
2016-06-08,sh.000300,3171.8130,3174.9720,3148.3520,3163.9860,3177.0540,7629177500,97682790861.0000,-0.411300
2016-06-13,sh.000300,3134.0450,3145.6060,3065.7670,3066.3410,3163.9860,9297594700,114091320004.0000,-3.086100
2016-06-14,sh.000300,3058.4430,3078.7500,3055.6550,3075.9830,3066.3410,6627945700,78622305350.0000,0.314400
2016-06-15,sh.000300,3043.9580,3128.6730,3042.2330,3116.3680,3075.9830,8739325700,106170177872.0000,1.312900
2016-06-16,sh.000300,3104.3620,3112.4760,3089.4780,3094.6750,3116.3680,8297470300,93496238871.0000,-0.696100
2016-06-17,sh.000300,3096.0900,3131.0490,3096.0900,3110.3570,3094.6750,8540298500,97953389320.0000,0.506700
2016-06-20,sh.000300,3114.9060,3118.7250,3089.7130,3112.6740,3110.3570,6358714100,74647802462.0000,0.074500
2016-06-21,sh.000300,3124.8980,3155.4930,3097.9400,3106.3170,3112.6740,8796534500,107233643632.0000,-0.204200
2016-06-22,sh.000300,3100.4500,3134.0610,3096.9920,3133.9610,3106.3170,6648711300,81348715848.0000,0.889900
2016-06-23,sh.000300,3129.7210,3129.7210,3102.4810,3117.3170,3133.9610,6775173800,81732552159.0000,-0.531100
2016-06-24,sh.000300,3110.6460,3130.5390,3033.9650,3077.1560,3117.3170,10479220800,118967441702.0000,-1.288300
2016-06-27,sh.000300,3065.1280,3120.6400,3064.9660,3120.5440,3077.1550,8326725900,104066083791.0000,1.410000
2016-06-28,sh.000300,3107.3980,3139.4300,3099.7010,3136.4010,3120.5440,9202463700,117197791504.0000,0.508100
2016-06-29,sh.000300,3142.4840,3158.0760,3139.1330,3151.3900,3136.4010,10372366800,117958861189.0000,0.477900
2016-06-30,sh.000300,3152.8330,3163.7200,3148.1990,3153.9210,3151.3900,7969261700,100627912925.0000,0.080300
2016-07-01,sh.000300,3156.9320,3170.2580,3148.2950,3154.2000,3153.9210,7174628300,91215027688.0000,0.008800
2016-07-04,sh.000300,3136.3850,3210.6020,3134.0230,3204.6960,3154.2000,13331052900,149894780037.0000,1.600900
2016-07-05,sh.000300,3199.1570,3216.7030,3197.9960,3207.3830,3204.6960,13022689500,143899100428.0000,0.083800
2016-07-06,sh.000300,3197.6250,3217.5160,3183.4510,3216.8030,3207.3830,12489745800,147232471496.0000,0.293700
2016-07-07,sh.000300,3206.5510,3220.5400,3190.1240,3209.9540,3216.8040,11859520200,140488833675.0000,-0.212900
2016-07-08,sh.000300,3199.7540,3204.9280,3183.9590,3192.2810,3209.9540,8973485500,111063465417.0000,-0.550600
2016-07-11,sh.000300,3199.0380,3235.9620,3197.6250,3203.3300,3192.2800,13852951100,155288151673.0000,0.346100
2016-07-12,sh.000300,3201.9060,3273.4740,3200.3030,3273.1820,3203.3300,17253421700,190853738897.0000,2.180600
2016-07-13,sh.000300,3274.0200,3300.9910,3271.7750,3282.8680,3273.1820,17519609000,196592300322.0000,0.295900
2016-07-14,sh.000300,3277.4820,3281.9500,3259.0650,3276.7640,3282.8680,10752579800,128090420917.0000,-0.185900
2016-07-15,sh.000300,3278.8360,3285.0260,3265.2910,3276.2780,3276.7640,10266502600,125179812929.0000,-0.014800
2016-07-18,sh.000300,3269.7080,3281.6370,3251.7660,3262.0220,3276.2780,11031251800,129785706199.0000,-0.435100
2016-07-19,sh.000300,3260.4350,3264.7300,3226.1990,3248.2340,3262.0220,8888686100,107108911172.0000,-0.422700
2016-07-20,sh.000300,3246.8630,3254.5080,3232.2570,3237.6050,3248.2340,7270125500,91367448994.0000,-0.327200
2016-07-21,sh.000300,3238.3370,3271.3740,3238.3030,3252.5230,3237.6050,8600482500,107464072513.0000,0.460800
2016-07-22,sh.000300,3251.2420,3253.7690,3220.8940,3225.1620,3252.5230,8602912800,107416887320.0000,-0.841200
2016-07-25,sh.000300,3220.1660,3243.7900,3218.1420,3230.8850,3225.1620,7020318500,92015844035.0000,0.177400
2016-07-26,sh.000300,3228.2340,3269.7460,3228.0080,3269.5880,3230.8850,8105108900,103745762758.0000,1.197900
2016-07-27,sh.000300,3270.0840,3276.5110,3157.4090,3218.2430,3269.5880,16018866500,186928366498.0000,-1.570400
2016-07-28,sh.000300,3204.4650,3235.7810,3195.2700,3221.1360,3218.2430,11277996400,137295892753.0000,0.089900
2016-07-29,sh.000300,3217.1920,3225.4180,3198.6840,3203.9300,3221.1360,8804483700,103787029748.0000,-0.534200
2016-08-01,sh.000300,3196.4250,3199.9750,3156.7490,3176.8090,3203.9300,8700349700,98818634361.0000,-0.846500
2016-08-02,sh.000300,3173.7580,3189.0530,3165.5420,3189.0530,3176.8090,6216763900,70640763842.0000,0.385400
2016-08-03,sh.000300,3179.6840,3197.1570,3173.5360,3193.5070,3189.0520,7286410200,79754323301.0000,0.139700
2016-08-04,sh.000300,3190.5460,3201.5540,3170.4190,3201.2890,3193.5070,7350437300,86919591121.0000,0.243700
2016-08-05,sh.000300,3201.3540,3224.8730,3192.8610,3205.1100,3201.2880,7719636600,94429542391.0000,0.119400
2016-08-08,sh.000300,3199.5720,3234.4790,3187.2520,3234.1830,3205.1100,8667605100,102638114597.0000,0.907100
2016-08-09,sh.000300,3232.6030,3257.3330,3229.1740,3256.9810,3234.1830,9106525900,105924052436.0000,0.704900
2016-08-10,sh.000300,3255.1820,3261.8610,3242.7510,3243.3410,3256.9810,9043037200,106157448028.0000,-0.418800
2016-08-11,sh.000300,3239.5580,3274.0260,3232.6130,3233.3600,3243.3400,10104121300,116996159046.0000,-0.307700
2016-08-12,sh.000300,3231.8060,3294.2340,3231.1370,3294.2340,3233.3600,11625404400,129354686387.0000,1.882600
2016-08-15,sh.000300,3303.4690,3417.9150,3302.3780,3393.4240,3294.2330,22054342100,258897463910.0000,3.011000
2016-08-16,sh.000300,3403.3840,3418.6880,3372.0210,3378.2450,3393.4230,19638974000,226785231085.0000,-0.447300
2016-08-17,sh.000300,3377.7710,3394.3890,3356.9240,3373.0480,3378.2450,13884768800,167917530856.0000,-0.153900
2016-08-18,sh.000300,3369.9470,3394.7910,3349.6880,3364.4850,3373.0470,14238016900,172256533000.0000,-0.253800
2016-08-19,sh.000300,3358.5550,3374.0450,3341.1920,3365.0200,3364.4850,11996150800,135382706293.0000,0.015900
2016-08-22,sh.000300,3364.6810,3372.8330,3335.4690,3336.7950,3365.0190,10795100800,128201783812.0000,-0.838800
2016-08-23,sh.000300,3332.6210,3359.6480,3324.9600,3341.8300,3336.7940,9292451600,108503692377.0000,0.150900
2016-08-24,sh.000300,3341.9300,3348.1290,3323.7250,3329.8630,3341.8290,8119142900,94012832200.0000,-0.358100
2016-08-25,sh.000300,3314.0850,3315.0810,3279.8060,3308.9720,3329.8630,10058915300,112578140010.0000,-0.627400
2016-08-26,sh.000300,3312.4990,3328.9450,3301.7360,3307.0900,3308.9720,8153069100,93213205560.0000,-0.056900
2016-08-29,sh.000300,3306.5750,3315.0790,3297.0700,3307.7810,3307.0900,7703633300,88011642022.0000,0.020900
2016-08-30,sh.000300,3310.3190,3325.1220,3304.5970,3311.9870,3307.7810,7572598700,89513016667.0000,0.127200
2016-08-31,sh.000300,3310.5650,3333.9730,3304.6550,3327.7940,3311.9870,7957080500,99215044445.0000,0.477200
2016-09-01,sh.000300,3326.7390,3329.3450,3301.2130,3301.5770,3327.7930,8494721900,100911462823.0000,-0.787800
2016-09-02,sh.000300,3298.7220,3320.4250,3295.7550,3314.1140,3301.5760,8279180300,99396378584.0000,0.379800
2016-09-05,sh.000300,3321.0050,3338.4200,3314.6290,3319.6800,3314.1140,7829247700,87531089645.0000,0.167900
2016-09-06,sh.000300,3322.0180,3347.9510,3300.1260,3342.6260,3319.6800,9828399800,118366533426.0000,0.691200
2016-09-07,sh.000300,3344.0660,3357.3570,3337.7510,3340.8170,3342.6250,10294010600,115119908617.0000,-0.054100
2016-09-08,sh.000300,3338.0080,3343.3950,3328.2260,3339.5640,3340.8170,7191615800,83742346850.0000,-0.037500
2016-09-09,sh.000300,3339.3730,3344.9510,3318.0440,3318.0440,3339.5640,8265703600,95471188732.0000,-0.644400
2016-09-12,sh.000300,3271.8700,3276.7160,3234.5730,3262.6040,3318.0440,12291768200,134456630927.0000,-1.670900
2016-09-13,sh.000300,3265.3370,3269.2220,3246.3860,3260.3330,3262.6040,6718028800,76862644231.0000,-0.069600
2016-09-14,sh.000300,3245.7370,3254.9950,3231.3350,3238.7300,3260.3330,7043269700,79780746436.0000,-0.662600
2016-09-19,sh.000300,3242.7430,3264.8990,3242.7430,3263.1240,3238.7300,5883108200,67678031642.0000,0.753200
2016-09-20,sh.000300,3264.6650,3265.0350,3252.3880,3257.4030,3263.1240,5278420600,61626150818.0000,-0.175300
2016-09-21,sh.000300,3257.7100,3270.9020,3254.3210,3266.6360,3257.4030,5914297900,68957744044.0000,0.283400
2016-09-22,sh.000300,3281.4720,3303.1990,3277.9790,3291.1210,3266.6360,7575354200,89991761655.0000,0.749600
2016-09-23,sh.000300,3292.2790,3293.9160,3275.0250,3275.6670,3291.1210,5799398600,68046257250.0000,-0.469600
2016-09-26,sh.000300,3267.6900,3267.6900,3220.2840,3220.2840,3275.6660,7045218600,78700835132.0000,-1.690700
2016-09-27,sh.000300,3214.8700,3240.7760,3214.4410,3240.7550,3220.2830,5846055000,66651130361.0000,0.635700
2016-09-28,sh.000300,3243.6470,3243.6470,3227.9960,3230.8900,3240.7540,4472749800,51996404752.0000,-0.304400
2016-09-29,sh.000300,3234.8570,3257.7670,3234.8030,3244.3870,3230.8900,5545255600,62220302312.0000,0.417800
2016-09-30,sh.000300,3240.1770,3260.9400,3239.0360,3253.2850,3244.3870,4497802200,52655734553.0000,0.274200
2016-10-10,sh.000300,3265.3650,3294.6410,3258.9580,3293.8690,3253.2840,8051926000,89607989896.0000,1.247500
2016-10-11,sh.000300,3296.8670,3308.0040,3292.8770,3306.5570,3293.8690,8771316300,88213421183.0000,0.385200
2016-10-12,sh.000300,3299.1390,3302.5610,3289.7530,3300.0100,3306.5570,6866978100,72386912616.0000,-0.198000
